mmsi,time,lon,lat,course,speed
219045000,2023-01-07 12:25:08,1.0365833333333334,50.79363333333333,232.7,13.3
219045000,2023-01-07 13:47:48,0.6845833333333333,50.61618333333333,238.6,9.1
219045000,2023-01-07 13:51:58,0.66915,50.61185,254.2,9.5
219045000,2023-01-07 13:55:28,0.65455,50.610416666666666,268.1,9.8
219045000,2023-01-07 14:04:59,0.613,50.6125,276.1,10.1
219045000,2023-01-07 14:10:50,0.5874833333333334,50.61421666666666,276.1,10.2
219045000,2023-01-07 14:14:51,0.5697333333333333,50.61443333333333,265.1,10.1
219045000,2023-01-07 14:21:49,0.5396,50.61236666666667,261.3,9.9
219045000,2023-01-07 14:55:40,0.4024166666666666,50.598016666666666,258.6,8.8
219045000,2023-01-07 15:52:58,0.20635,50.5675,257.1,7.5
219045000,2023-01-07 16:29:59,0.0914166666666666,50.55105,255.9,6.9
219045000,2023-01-07 17:37:09,-0.1013,50.51225,253.6,7.1
219045000,2023-01-07 18:11:28,-0.2033833333333333,50.49413333333333,256.3,7.2
219045000,2023-01-07 19:17:49,-0.4138833333333333,50.45803333333333,254.2,7.8
219045000,2023-01-07 20:39:49,-0.7090166666666666,50.40411666666667,254.5,8.9
219045000,2023-01-07 21:00:30,-0.78875,50.39073333333333,260.1,9.5
219045000,2023-01-07 21:05:42,-0.8106,50.3899,271.1,10.1
219045000,2023-01-07 21:12:10,-0.83975,50.3902,267.8,10.2
219045000,2023-01-07 21:25:38,-0.9016166666666666,50.38701666666667,262.0,11.1
219045000,2023-01-07 21:46:59,-1.0064666666666666,50.37906666666667,265.1,11.5
219045000,2023-01-07 22:02:50,-1.0852333333333333,50.37491666666666,265.4,11.4
219045000,2023-01-07 22:38:08,-1.2585666666666666,50.36688333333333,264.7,11.4
219045000,2023-01-07 23:07:59,-1.4060833333333334,50.3599,268.6,11.0
219045000,2023-01-07 23:28:29,-1.4985833333333334,50.35726666666667,266.4,10.0
219045000,2023-01-08 03:19:29,-2.2554333333333334,50.31265,262.7,5.6
219045000,2023-01-08 05:24:29,-2.5546166666666665,50.29358333333333,274.2,6.0
219045000,2023-01-08 06:46:39,-2.79205,50.30511666666666,282.8,7.7
219045000,2023-01-08 06:55:29,-2.82035,50.31221666666666,296.6,8.2
219045000,2023-01-08 07:08:28,-2.86165,50.324133333333336,286.6,7.8
219045000,2023-01-08 07:10:59,-2.8698166666666665,50.32521666666667,272.7,7.5
219045000,2023-01-08 07:13:39,-2.8779833333333333,50.32471666666667,254.7,7.0
219045000,2023-01-08 07:17:09,-2.8875333333333333,50.32135,235.6,7.5
219045000,2023-01-08 07:49:37,-2.9240666666666666,50.300666666666665,74.3,0.9
219045000,2023-01-08 08:03:29,-2.9153,50.3035,59.5,1.6
219045000,2023-01-08 08:58:28,-2.8870666666666667,50.32013333333333,36.2,1.9
219045000,2023-01-08 09:15:28,-2.8819,50.32626666666667,23.6,1.9
219045000,2023-01-08 10:03:38,-2.8768166666666666,50.34393333333333,44.8,1.0
